	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
213		Daniel Silva	Daniel Silva**THE ENGLISH SPY	0062320157	9780062320155	2015-07-18	3	6	9	THE ENGLISH SPY
214		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2015-07-18	24	12	11	THE NIGHTINGALE
215		Iris Johansen and Roy Johansen	Iris Johansen and Roy Johansen**THE NAKED EYE	1250020557	9781250020550	2015-07-18	0	0	18	THE NAKED EYE
216		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2015-07-18	44	7	5	ALL THE LIGHT WE CANNOT SEE
217		Ernest Cline	Ernest Cline**ARMADA	0804137250	9780804137256	2015-07-18	1	0	4	ARMADA
218		Judy Blume	Judy Blume**IN THE UNLIKELY EVENT	1101875054	9781101875056	2015-07-18	0	0	17	IN THE UNLIKELY EVENT
219		Gillian Flynn	Gillian Flynn**DARK PLACES	0307459926	9780307459923	2015-07-18	14	0	15	DARK PLACES
220		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2015-01-10	111	2	2	GONE GIRL
221		Stuart Woods	Stuart Woods**INSATIABLE APPETITES		9780698154155	2015-01-10	1	0	3	INSATIABLE APPETITES
222		Colleen Hoover and Tarryn Fisher	Colleen Hoover and Tarryn Fisher**NEVER NEVER	None	A00B00RZVNDSS	2015-01-10	0	0	16	NEVER NEVER
223		Alan Bradley	Alan Bradley**AS CHIMNEY SWEEPERS COME TO DUST	0345539958	9780345539953	2015-01-10	0	0	17	AS CHIMNEY SWEEPERS COME TO DUST
224		Pierce Brown	Pierce Brown**GOLDEN SON	0345539826	9780345539823	2015-01-10	1	0	9	GOLDEN SON
225		Andy Weir	Andy Weir**THE MARTIAN	None	9780804139038	2015-01-10	0	0	20	THE MARTIAN
226		J S Cooper and Helen Cooper	J S Cooper and Helen Cooper**ONE NIGHT STAND	1940218330	9781940218335	2015-01-10	1	0	5	ONE NIGHT STAND
227		Liane Moriarty	Liane Moriarty**BIG LITTLE LIES	0698138635	9780698138636	2015-01-10	18	3	4	BIG LITTLE LIES
228		Jayne Ann Krentz	Jayne Ann Krentz**TRUST NO ONE	1101621001	9781101621004	2015-01-10	1	0	8	TRUST NO ONE
229		David Baldacci	David Baldacci**THE ESCAPE	1455521272	9781455521272	2015-01-10	8	6	7	THE ESCAPE
230		Michael Connelly	Michael Connelly**THE BURNING ROOM	0316225924	9780316225922	2015-01-10	10	7	12	THE BURNING ROOM
231		James Patterson	James Patterson**HOPE TO DIE	None	9780316210942	2015-01-10	7	8	11	HOPE TO DIE
232		Karina Halle	Karina Halle**THE PACT	None	9781311179036	2015-01-10	2	9	13	THE PACT
233		Christina Baker Kline	Christina Baker Kline**ORPHAN TRAIN		9780062101204	2015-01-10	0	0	19	ORPHAN TRAIN
234		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE		9781476746609	2015-01-10	17	1	1	ALL THE LIGHT WE CANNOT SEE
235		E L James	E L James**FIFTY SHADES OF GREY	None	9781612130293	2015-01-10	72	15	10	FIFTY SHADES OF GREY
236		Lisa Genova	Lisa Genova**STILL ALICE	1439157030	9781439157039	2015-01-10	1	0	14	STILL ALICE
237		Gillian Flynn	Gillian Flynn**DARK PLACES	0307459926	9780307459923	2015-01-10	10	11	15	DARK PLACES
238		Bernard Cornwell	Bernard Cornwell**THE EMPTY THRONE	0062250744	9780062250742	2015-01-10	0	0	18	THE EMPTY THRONE
239		John Grisham	John Grisham**GRAY MOUNTAIN	0385539169	9780385539166	2015-01-10	12	5	6	GRAY MOUNTAIN
240		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2013-04-13	45	9	11	GONE GIRL
241		Ron Carr	Ron Carr**THE WANDERER	None	9781460309674	2013-04-13	3	14	14	THE WANDERER
242		H M Ward	H M Ward**DAMAGED	0985547324	9780985547325	2013-04-13	1	0	6	DAMAGED
243		Maya Banks	Maya Banks**FEVER	None	9781101620380	2013-04-13	2	2	12	FEVER
244		Robert Jordan and Brandon Sanderson	Robert Jordan and Brandon Sanderson**A MEMORY OF LIGHT	1429997176	9781429997171	2013-04-13	3	0	8	A MEMORY OF LIGHT
245		Stuart Woods	Stuart Woods**UNINTENDED CONSEQUENCES		9781101621202	2013-04-13	1	0	3	UNINTENDED CONSEQUENCES
246		Jasinda Wilder	Jasinda Wilder**FALLING INTO YOU	None	A00B00BUPMC8C	2013-04-13	4	8	9	FALLING INTO YOU
247		Jodi Picoult	Jodi Picoult**THE STORYTELLER	1439149704	9781439149706	2013-04-13	7	7	10	THE STORYTELLER
248		Jamie McGuire	Jamie McGuire**WALKING DISASTER	1476712999	9781476712994	2013-04-13	2	1	15	WALKING DISASTER
249		Harlan Coben	Harlan Coben**SIX YEARS	None	9781101611029	2013-04-13	4	4	4	SIX YEARS
250		Elizabeth Strout	Elizabeth Strout**THE BURGESS BOYS	0812984617	9780812984613	2013-04-13	3	12	16	THE BURGESS BOYS
251		Mary Higgins Clark	Mary Higgins Clark**DADDY'S GONE A HUNTING	1451668961	9781451668964	2013-04-13	1	0	2	DADDY'S GONE A HUNTING
252		Stephenie Meyer	Stephenie Meyer**THE HOST	0316128651	9780316128650	2013-04-13	6	5	19	THE HOST
253		Matthew Quick	Matthew Quick**THE SILVER LININGS PLAYBOOK	142996023X	9781429960236	2013-04-13	9	0	18	THE SILVER LININGS PLAYBOOK
254		James Patterson	James Patterson**ALEX CROSS, RUN	0316097527	9780316097529	2013-04-13	8	10	13	ALEX CROSS, RUN
255		Kate Atkinson	Kate Atkinson**LIFE AFTER LIFE	0316230804	9780316230803	2013-04-13	2	6	7	LIFE AFTER LIFE
256		David Baldacci	David Baldacci**THE FORGOTTEN	0446573043	9780446573047	2013-04-13	14	15	17	THE FORGOTTEN
257		Rachel Van Dyken	Rachel Van Dyken**THE BET	0989078310	9780989078313	2013-04-13	2	16	1	THE BET
258		Lisa Scottoline	Lisa Scottoline**DON'T GO		9781250025999	2013-04-13	1	0	5	DON'T GO
259		Susanna Kearsley	Susanna Kearsley**THE SHADOWY HORSES		9781402258718	2013-04-13	1	0	20	THE SHADOWY HORSES
260		Mitch Albom	Mitch Albom**THE MAGIC STRINGS OF FRANKIE PRESTO	0062294415	9780062294418	2015-11-14	1	0	9	THE MAGIC STRINGS OF FRANKIE PRESTO
261		Robert Crais	Robert Crais**THE PROMISE		9780698146280	2015-11-14	1	0	3	THE PROMISE
262		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	0698185390	9780698185395	2015-11-14	0	0	16	THE GIRL ON THE TRAIN
263		Joanna Wylde	Joanna Wylde**REAPER'S FALL	None	9780698191808	2015-11-14	1	0	11	REAPER'S FALL
264		Vince Flynn and Kyle Mills	Vince Flynn and Kyle Mills**THE SURVIVOR	1476783470	9781476783475	2015-11-14	6	8	12	THE SURVIVOR
265		Andy Weir	Andy Weir**THE MARTIAN	0553418025	9780553418026	2015-11-14	25	5	5	THE MARTIAN
266		Michael Connelly	Michael Connelly**THE CROSSING	0316225894	9780316225892	2015-11-14	2	1	2	THE CROSSING
267		James Patterson and David Ellis	James Patterson and David Ellis**THE MURDER HOUSE	0316337978	9780316337977	2015-11-14	0	0	20	THE MURDER HOUSE
268		John Grisham	John Grisham**ROGUE LAWYER	0385539436	9780385539432	2015-11-14	4	4	1	ROGUE LAWYER
269		Nora Roberts	Nora Roberts**STARS OF FORTUNE	0425280101	9780425280102	2015-11-14	2	2	8	STARS OF FORTUNE
270		Stephen King	Stephen King**THE BAZAAR OF BAD DREAMS	1501111671	9781501111679	2015-11-14	2	3	6	THE BAZAAR OF BAD DREAMS
271		Colleen Hoover	Colleen Hoover**NOVEMBER 9	1501110357	9781501110351	2015-11-14	1	0	10	NOVEMBER 9
272		Patricia Cornwell	Patricia Cornwell**DEPRAVED HEART	0062325426	9780062325426	2015-11-14	0	0	17	DEPRAVED HEART
273		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2015-11-14	0	0	19	THE NIGHTINGALE
274		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2015-11-14	60	12	13	ALL THE LIGHT WE CANNOT SEE
275		Douglas Preston and Lincoln Child	Douglas Preston and Lincoln Child**CRIMSON SHORE	1455525936	9781455525935	2015-11-14	1	0	4	CRIMSON SHORE
276		Robert Galbraith	Robert Galbraith**CAREER OF EVIL	0316349925	9780316349925	2015-11-14	4	7	14	CAREER OF EVIL
277		Nicholas Sparks	Nicholas Sparks**SEE ME	1455520616	9781455520619	2015-11-14	5	6	7	SEE ME
278		Isabel Allende	Isabel Allende**THE JAPANESE LOVER	1501116975	9781501116971	2015-11-14	1	0	15	THE JAPANESE LOVER
279		Kristen Pro	Kristen Pro**EASY MELODY	163350008X	9781633500082	2015-11-14	0	0	18	EASY MELODY
280		Melody Anne	Melody Anne**SEDUCED	1938786858	9781938786853	2013-09-07	1	0	5	SEDUCED
281		E L James	E L James**FIFTY SHADES OF GREY	None	9781612130293	2013-09-07	59	0	8	FIFTY SHADES OF GREY
282		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2013-09-07	5	2	2	THE HUSBAND'S SECRET
283		Clive Cussler and Thomas Perry	Clive Cussler and Thomas Perry**THE MAYAN SECRETS		9781101600542	2013-09-07	1	0	7	THE MAYAN SECRETS
284		Lee Child	Lee Child**NEVER GO BACK	0440339375	9780440339373	2013-09-07	1	0	1	NEVER GO BACK
285		HM Ward	HM Ward**STRIPPED	None	9780985547387	2013-09-07	1	0	10	STRIPPED
286		Orson Scott Card	Orson Scott Card**ENDER'S GAME	142996393X	9781429963930	2013-09-07	10	0	14	ENDER'S GAME
287		Lee Child	Lee Child**HIGH HEAT	None	9780345546647	2013-09-07	0	0	19	HIGH HEAT
288		Sandra Brown	Sandra Brown**ENVY	145554647X	9781455546473	2013-09-07	0	0	17	ENVY
289		John Grisham	John Grisham**THE RACKETEER	0345530578	9780345530578	2013-09-07	16	15	9	THE RACKETEER
290		Christina Lauren	Christina Lauren**BEAUTIFUL BOMBSHELL	None	9781476751733	2013-09-07	0	0	16	BEAUTIFUL BOMBSHELL
291		M Leighton	M Leighton**EVERYTHING FOR US	None	9781101637456	2013-09-07	1	0	11	EVERYTHING FOR US
292		Christine Feehan	Christine Feehan**DARK LYCAN	None	9781101625927	2013-09-07	1	0	4	DARK LYCAN
293		Robert Galbraith	Robert Galbraith**THE CUCKOO'S CALLING	0316206865	9780316206860	2013-09-07	8	4	6	THE CUCKOO'S CALLING
294		Dan Brown	Dan Brown**INFERNO	0385537867	9780385537865	2013-09-07	17	11	12	INFERNO
295		Sherrilyn Kenyon	Sherrilyn Kenyon**STYXX	None	9781250029904	2013-09-07	1	0	3	STYXX
296		A S A Harrison	A S A Harrison**THE SILENT WIFE		9781101608067	2013-09-07	0	0	18	THE SILENT WIFE
297		James Patterson and David Ellis	James Patterson and David Ellis**MISTRESS	0316211060	9780316211062	2013-09-07	5	8	15	MISTRESS
298		Jessica Sorensen	Jessica Sorensen**BREAKING NOVA	1455582727	9781455582723	2013-09-07	0	0	20	BREAKING NOVA
299		Ron Carr	Ron Carr**THE HERO	1460317971	9781460317976	2013-09-07	2	1	13	THE HERO
300		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2014-04-19	73	0	10	GONE GIRL
301		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2014-04-19	35	10	11	THE HUSBAND'S SECRET
302		Brian McGilloway	Brian McGilloway**LITTLE GIRL LOST	None	9780062336583	2014-04-19	4	0	15	LITTLE GIRL LOST
303		Michael Ponsor	Michael Ponsor**THE HANGING JUDGE	1480441929	9781480441927	2014-04-19	0	0	19	THE HANGING JUDGE
304		Laurelin Paige	Laurelin Paige**THE FIXED TRILOGY	0991379640	9780991379644	2014-04-19	5	2	5	THE FIXED TRILOGY
305		Lauren Blakely	Lauren Blakely**NIGHT AFTER NIGHT	None	A00B00JG8FKO8	2014-04-19	0	0	17	NIGHT AFTER NIGHT
306		Sue Monk Kidd	Sue Monk Kidd**THE INVENTION OF WINGS		9780698175242	2014-04-19	15	13	13	THE INVENTION OF WINGS
307		James Patterson and Marshall Karp	James Patterson and Marshall Karp**NYPD RED 2	0316211249	9780316211246	2014-04-19	4	4	4	NYPD RED 2
308		Diana Gabaldon	Diana Gabaldon**THE SPACE BETWEEN	None	9780553392111	2014-04-19	1	0	3	THE SPACE BETWEEN
309		Lisa Scottoline	Lisa Scottoline**KEEP QUIET	1466842040	9781466842045	2014-04-19	0	0	16	KEEP QUIET
310		Harlan Coben	Harlan Coben**MISSING YOU	0698148630	9780698148635	2014-04-19	5	3	8	MISSING YOU
311		Shayla Black and Lexi Blake	Shayla Black and Lexi Blake**THEIR VIRGIN SECRETARY	None	9781939673046	2014-04-19	0	0	20	THEIR VIRGIN SECRETARY
312		Christina Baker Kline	Christina Baker Kline**ORPHAN TRAIN		9780062101204	2014-04-19	13	8	9	ORPHAN TRAIN
313		Nora Roberts	Nora Roberts**SHADOW SPELL	None	9780698140271	2014-04-19	4	6	7	SHADOW SPELL
314		Nora Roberts	Nora Roberts**THE COLLECTOR	1101617284	9781101617281	2014-04-19	1	0	1	THE COLLECTOR
315		Stuart Woods	Stuart Woods**CARNAL CURIOSITY	None	9781101615898	2014-04-19	2	1	14	CARNAL CURIOSITY
316		Donna Tartt	Donna Tartt**THE GOLDFINCH		9780316248679	2014-04-19	26	9	2	THE GOLDFINCH
317		JB Salsbury	JB Salsbury**FIGHTING TO FORGET	None	A00B00JBSJ4W2	2014-04-19	0	0	18	FIGHTING TO FORGET
318		Mary Higgins Clark	Mary Higgins Clark**I'VE GOT YOU UNDER MY SKIN	1476749108	9781476749105	2014-04-19	3	5	6	I'VE GOT YOU UNDER MY SKIN
319		George R R Martin	George R R Martin**A GAME OF THRONES	0553897845	9780553897845	2014-04-19	42	14	12	A GAME OF THRONES
320		Nancy C Johnson	Nancy C Johnson**HER LAST LETTER	0979190916	9780979190919	2011-02-19	1	0	12	HER LAST LETTER
321		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307272303	9780307272300	2011-02-19	4	6	5	THE GIRL WHO PLAYED WITH FIRE
322		John Grisham	John Grisham**THE CONFESSION	0385534132	9780385534130	2011-02-19	4	10	11	THE CONFESSION
323		Emma Donoghue	Emma Donoghue**ROOM	0316129119	9780316129114	2011-02-19	4	12	14	ROOM
324		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307272117	9780307272119	2011-02-19	4	3	3	THE GIRL WITH THE DRAGON TATTOO
325		Chris Cleave	Chris Cleave**LITTLE BEE	1416589643	9781416589648	2011-02-19	0	0	19	LITTLE BEE
326		Abraham Verghese	Abraham Verghese**CUTTING FOR STONE	030727134X	9780307271341	2011-02-19	4	8	9	CUTTING FOR STONE
327		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	0307593673	9780307593672	2011-02-19	4	5	6	THE GIRL WHO KICKED THE HORNET’S NEST
328		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**TICK TOCK	0316129186	9780316129183	2011-02-19	4	1	2	TICK TOCK
329		Sarah Blake	Sarah Blake**THE POSTMISTRESS	0425238695	9780425238691	2011-02-19	0	0	18	THE POSTMISTRESS
330		Kresley Cole	Kresley Cole**DREAMS OF A DARK WARRIOR	1439177015	9781439177013	2011-02-19	1	0	8	DREAMS OF A DARK WARRIOR
331		Sara Gruen	Sara Gruen**WATER FOR ELEPHANTS	1565125851	9781565125858	2011-02-19	4	7	4	WATER FOR ELEPHANTS
332		Jamie Ford	Jamie Ford**HOTEL ON THE CORNER OF BITTER AND SWEET	0345512502	9780345512505	2011-02-19	1	0	15	HOTEL ON THE CORNER OF BITTER AND SWEET
333		Lisa Gardner	Lisa Gardner**ALONE	0553901133	9780553901139	2011-02-19	2	2	1	ALONE
334		Deborah Harkness	Deborah Harkness**A DISCOVERY OF WITCHES	None	9781101475690	2011-02-19	2	4	7	A DISCOVERY OF WITCHES
335		Kathryn Stockett	Kathryn Stockett**THE HELP	1440697663	9781440697661	2011-02-19	4	9	10	THE HELP
336		Tom Clancy with Grant Blackwood	Tom Clancy with Grant Blackwood**DEAD OR ALIVE	None	9781101476543	2011-02-19	4	11	13	DEAD OR ALIVE
337		Dan Brown	Dan Brown**THE LOST SYMBOL	1400079144	9781400079148	2011-02-19	0	0	17	THE LOST SYMBOL
338		Michael Palmer	Michael Palmer**A HEARTBEAT AWAY	1429994266	9781429994262	2011-02-19	0	0	20	A HEARTBEAT AWAY
339		Susan Wiggs	Susan Wiggs**MARRYING DAISY BELLAMY	1426884265	9781426884269	2011-02-19	0	0	16	MARRYING DAISY BELLAMY
340		Gillian Flynn	Gillian Flynn**GONE GIRL	030758836X	9780307588364	2012-12-15	28	2	1	GONE GIRL
341		E L James	E L James**FIFTY SHADES OF GREY	0345803485	9780345803481	2012-12-15	42	10	5	FIFTY SHADES OF GREY
342		JA Redmerski	JA Redmerski**THE EDGE OF NEVER	None	A00B00A7EPCY8	2012-12-15	3	9	12	THE EDGE OF NEVER
343		David Baldacci	David Baldacci**THE FORGOTTEN	0446573043	9780446573047	2012-12-15	4	3	4	THE FORGOTTEN
344		James Patterson and Mark Pearson	James Patterson and Mark Pearson**PRIVATE LONDON	1455515531	9781455515530	2012-12-15	0	0	18	PRIVATE LONDON
345		Tom Clancy with Mark Greaney	Tom Clancy with Mark Greaney**THREAT VECTOR	0399160450	9780399160455	2012-12-15	2	1	6	THREAT VECTOR
346		Michael Connelly	Michael Connelly**THE BLACK BOX	0316069442	9780316069441	2012-12-15	3	6	9	THE BLACK BOX
347		Yann Martel	Yann Martel**LIFE OF PI	0156027321	9780156027328	2012-12-15	6	11	10	LIFE OF PI
348		Douglas Preston and Lincoln Child	Douglas Preston and Lincoln Child**TWO GRAVES	145551053X	9781455510535	2012-12-15	1	0	3	TWO GRAVES
349		John Grisham	John Grisham**THE RACKETEER	0385535147	9780385535144	2012-12-15	8	4	2	THE RACKETEER
350		James Patterson	James Patterson**MERRY CHRISTMAS, ALEX CROSS	0316210692	9780316210690	2012-12-15	5	8	7	MERRY CHRISTMAS, ALEX CROSS
351		Barbara Kingsolver	Barbara Kingsolver**FLIGHT BEHAVIOR	0062124269	9780062124265	2012-12-15	0	0	19	FLIGHT BEHAVIOR
352		Ayana Mathis	Ayana Mathis**THE TWELVE TRIBES OF HATTIE	0385350287	9780385350280	2012-12-15	1	0	15	THE TWELVE TRIBES OF HATTIE
353		Janet Evanovich	Janet Evanovich**NOTORIOUS NINETEEN	0345527747	9780345527745	2012-12-15	4	7	8	NOTORIOUS NINETEEN
354		Vince Flynn	Vince Flynn**THE LAST MAN	1439100535	9781439100530	2012-12-15	5	12	11	THE LAST MAN
355		E L James	E L James**FIFTY SHADES FREED	1612130615	9781612130613	2012-12-15	40	13	13	FIFTY SHADES FREED
356		Louise Erdrich	Louise Erdrich**THE ROUND HOUSE	0062065246	9780062065247	2012-12-15	0	0	17	THE ROUND HOUSE
357		E L James	E L James**FIFTY SHADES DARKER	1612130593	9781612130590	2012-12-15	42	14	14	FIFTY SHADES DARKER
358		Glenn Beck with Harriet Parke	Glenn Beck with Harriet Parke**AGENDA 21	1476716692	9781476716695	2012-12-15	0	0	20	AGENDA 21
359		J K Rowling	J K Rowling**THE CASUAL VACANCY	0316228532	9780316228534	2012-12-15	0	0	16	THE CASUAL VACANCY
360		E L James	E L James**FIFTY SHADES OF GREY	None	9781612130293	2013-12-28	65	0	14	FIFTY SHADES OF GREY
361		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2013-12-28	0	0	17	GONE GIRL
362		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2013-12-28	19	14	13	THE HUSBAND'S SECRET
363		John Grisham	John Grisham**SYCAMORE ROW	0385537921	9780385537926	2013-12-28	10	1	1	SYCAMORE ROW
364		Orson Scott Card	Orson Scott Card**ENDER'S GAME	142996393X	9781429963930	2013-12-28	0	0	16	ENDER'S GAME
365		Harlan Coben	Harlan Coben**SIX YEARS	None	9781101611029	2013-12-28	0	0	20	SIX YEARS
366		David Baldacci	David Baldacci**KING AND MAXWELL	None	9781455521227	2013-12-28	6	9	11	KING AND MAXWELL
367		Michael Connelly	Michael Connelly**THE GODS OF GUILT	0316069507	9780316069502	2013-12-28	4	8	8	THE GODS OF GUILT
368		Janet Evanovich	Janet Evanovich**TAKEDOWN TWENTY	0345542908	9780345542908	2013-12-28	6	7	7	TAKEDOWN TWENTY
369		Mitch Albom	Mitch Albom**THE FIRST PHONE CALL FROM HEAVEN	0062294377	9780062294371	2013-12-28	7	3	9	THE FIRST PHONE CALL FROM HEAVEN
370		Tom Clancy with Mark Greaney	Tom Clancy with Mark Greaney**COMMAND AUTHORITY		9781101636497	2013-12-28	4	4	3	COMMAND AUTHORITY
371		Nicholas Sparks	Nicholas Sparks**THE LONGEST RIDE	1455520667	9781455520664	2013-12-28	15	11	10	THE LONGEST RIDE
372		Donna Tartt	Donna Tartt**THE GOLDFINCH		9780316248679	2013-12-28	10	2	4	THE GOLDFINCH
373		Dean Koontz	Dean Koontz**INNOCENCE	0345539656	9780345539656	2013-12-28	3	12	12	INNOCENCE
374		James Patterson	James Patterson**CROSS MY HEART	0316210927	9780316210928	2013-12-28	5	5	6	CROSS MY HEART
375		George R R Martin	George R R Martin**A GAME OF THRONES	0553897845	9780553897845	2013-12-28	0	0	19	A GAME OF THRONES
376		Dan Brown	Dan Brown**INFERNO	0385537867	9780385537865	2013-12-28	23	10	5	INFERNO
377		Stephen King	Stephen King**DOCTOR SLEEP	147672766X	9781476727660	2013-12-28	14	6	2	DOCTOR SLEEP
378		Khaled Hosseini	Khaled Hosseini**AND THE MOUNTAINS ECHOED	None	9781101626276	2013-12-28	0	0	18	AND THE MOUNTAINS ECHOED
379		Nora Roberts	Nora Roberts**DARK WITCH	None	9781101626368	2013-12-28	6	0	15	DARK WITCH
380		Danielle Steel	Danielle Steel**POWER PLAY	None	9780345530936	2014-03-15	1	0	3	POWER PLAY
381		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2014-03-15	30	5	8	THE HUSBAND'S SECRET
382		James Patterson and Mark Sullivan	James Patterson and Mark Sullivan**PRIVATE L.A.	0316211117	9780316211116	2014-03-15	5	7	12	PRIVATE L.A.
383		Ron Carr	Ron Carr**THE CHANCE	None	9781460326992	2014-03-15	0	0	17	THE CHANCE
384		Jeffrey Archer	Jeffrey Archer**BE CAREFUL WHAT YOU WISH FOR		9781250034472	2014-03-15	1	0	4	BE CAREFUL WHAT YOU WISH FOR
385		John Grisham	John Grisham**SYCAMORE ROW	0385537921	9780385537926	2014-03-15	21	8	10	SYCAMORE ROW
386		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061741248	9780061741241	2014-03-15	1	0	13	THE ALCHEMIST
387		Brandon Sanderson	Brandon Sanderson**WORDS OF RADIANCE		9781429949620	2014-03-15	2	1	11	WORDS OF RADIANCE
388		Neil Gaiman	Neil Gaiman**AMERICAN GODS	None	9780062109590	2014-03-15	0	0	16	AMERICAN GODS
389		Sue Monk Kidd	Sue Monk Kidd**THE INVENTION OF WINGS		9780698152427	2014-03-15	10	6	7	THE INVENTION OF WINGS
390		Patricia Briggs	Patricia Briggs**NIGHT BROKEN		9781101638835	2014-03-15	1	0	1	NIGHT BROKEN
391		Anna Quindlen	Anna Quindlen**STILL LIFE WITH BREAD CRUMBS	0812995759	9780812995756	2014-03-15	0	0	18	STILL LIFE WITH BREAD CRUMBS
392		Sylvia Day	Sylvia Day**AFTERSHOCK	1459245997	9781459245990	2014-03-15	1	0	2	AFTERSHOCK
393		Christina Baker Kline	Christina Baker Kline**ORPHAN TRAIN		9780062101204	2014-03-15	8	9	9	ORPHAN TRAIN
394		J D Robb	J D Robb**CONCEALED IN DEATH	None	9781101617267	2014-03-15	0	0	20	CONCEALED IN DEATH
395		Donna Tartt	Donna Tartt**THE GOLDFINCH		9780316248679	2014-03-15	21	4	6	THE GOLDFINCH
396		Janet Evanovich and Lee Goldberg	Janet Evanovich and Lee Goldberg**THE CHASE		9780345543103	2014-03-15	3	10	14	THE CHASE
397		Skye Eagleday	Skye Eagleday**FATED MATES, THE ALPHA SHIFTER BOXED SET	None	9781609827885	2014-03-15	0	0	19	FATED MATES, THE ALPHA SHIFTER BOXED SET
398		C J Box	C J Box**STONE COLD	0698150171	9780698150171	2014-03-15	1	0	5	STONE COLD
399		Clive Cussler and Justin Scott	Clive Cussler and Justin Scott**THE BOOTLEGGER	0698140737	9780698140738	2014-03-15	2	3	15	THE BOOTLEGGER
400		Janet Evanovich	Janet Evanovich**TRICKY TWENTY-TWO	0345542983	9780345542984	2016-01-02	0	0	16	TRICKY TWENTY-TWO
401		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	0698185390	9780698185395	2016-01-02	48	4	1	THE GIRL ON THE TRAIN
402		Andy Weir	Andy Weir**THE MARTIAN	None	9780804139038	2016-01-02	32	2	2	THE MARTIAN
403		David Baldacci	David Baldacci**THE GUILTY	None	9781455586417	2016-01-02	7	8	10	THE GUILTY
404		Audrey Carlan	Audrey Carlan**JANUARY	None	A00B013CVOJEG	2016-01-02	1	0	13	JANUARY
405		Sarah MacLean	Sarah MacLean**THE ROGUE NOT TAKEN	0062379399	9780062379399	2016-01-02	0	0	19	THE ROGUE NOT TAKEN
406		John Grisham	John Grisham**ROGUE LAWYER	0385539444	9780385539449	2016-01-02	11	1	3	ROGUE LAWYER
407		Kristan Higgins	Kristan Higgins**ANYTHING FOR YOU	1460391896	9781460391891	2016-01-02	1	0	14	ANYTHING FOR YOU
408		Fern Michaels	Fern Michaels**POINT BLANK	None	9781420135961	2016-01-02	1	0	5	POINT BLANK
409		Brad Taylor	Brad Taylor**THE FORGOTTEN SOLDIER	0698404149	9780698404144	2016-01-02	1	0	12	THE FORGOTTEN SOLDIER
410		Karin Slaughter	Karin Slaughter**PRETTY GIRLS	006242906X	9780062429063	2016-01-02	5	0	11	PRETTY GIRLS
411		James Hayman	James Hayman**THE GIRL IN THE GLASS	0062435159	9780062435156	2016-01-02	0	0	17	THE GIRL IN THE GLASS
